,OBJECTID,STATECODE,COUNTYCODE,GNIS_ID,ST_CNTY_CO,COUNTYNAME,LEGAL_NAME,CLASSCODE,LEGAL_DESC,CLASSCODE_,STATE_POST,GIS_ACRES,STATENAME,Count_,ID,comm_avg,res_avg
1602,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1603,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1604,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1605,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1606,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1607,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1608,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1609,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1610,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1611,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1612,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1613,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1614,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1615,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1616,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1617,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1618,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1619,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1620,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1621,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1622,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1623,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1624,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1625,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1626,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1627,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1628,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1629,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1630,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1631,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1632,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1633,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1634,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1635,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1636,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1637,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1638,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1639,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1640,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1641,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1642,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1643,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1644,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1645,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1646,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1647,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1648,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1649,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1650,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1651,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1652,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1653,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1654,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1655,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1656,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1657,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1658,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1659,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1660,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1661,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1662,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1663,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1664,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1665,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1666,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1667,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1668,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1669,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1670,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1671,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1672,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1673,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1674,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1675,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1676,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1677,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1678,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1679,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1680,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1681,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1682,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1683,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1684,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1685,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1686,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1687,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1688,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1689,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1690,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1691,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1692,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1693,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1694,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1695,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1696,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1697,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1698,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1699,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1700,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1701,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1702,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1703,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1704,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1705,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1706,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1707,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1708,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1709,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1710,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1711,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
