,Country,Region,Subregion,Location,State_Regi,Location_t,Project_na,Capacity__,Size,Capacity_1,Capacity_2,Technology,Thermal_de,Thermal_eq,Feedwater,Customer_t,Industry,Customer,Plant_stat,Plant_type,Plant_supp,Plant_su_1,Procuremen,Concession,Dev_consor,EPC_price,Water_pric,Last_updat,Latitude,Longitude,name
1925,U.S.A.,Americas,North America,Jensen Beach,Florida,Land based,Jensen Beach,189.0,S,0.05,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,Indian River Co,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"200,000 USD",0.0,2012-06-27 03:32:08 UTC,27.2544906,-80.2297697,Jensen Bea
1926,U.S.A.,Americas,North America,Laredo,Texas,Land based,Laredo,189.0,S,0.05,0.04,VC (Vapour Compression),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,Laredo City,Online,Stand-alone,Applied Water Management  Group,100.0,EPC,0.0,Consortium,"1,600,000 USD",0.0,2014-09-18 10:08:42 UTC,27.5305671,-99.4803241,Laredo
1927,U.S.A.,Americas,North America,Jupiter,Florida,Land based,Jupiter,189.0,S,0.05,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"200,000 USD",0.0,2012-06-27 03:32:08 UTC,26.9342246,-80.0942087,Jupiter
1928,U.S.A.,Americas,North America,Santa Clara,California,Land based,Santa Clara,189.0,S,0.05,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,NAT. SEMICONDUC,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"200,000 USD",0.0,2012-06-27 03:32:03 UTC,37.354108,-121.9552356,Santa Clar
1929,U.S.A.,Americas,North America,Santa Cruz,California,Land based,Santa Cruz,189.0,S,0.05,0.04,MED (Multi-effect Distillation),MVC (Mechanical Vapour Compression),,Seawater (TDS 20000ppm - 50000ppm),Demonstration,,,Offline (Decommissioned),Stand-alone,Advanced Distillation Technology,100.0,EPC,0.0,,"510,000 USD",0.0,2017-12-21 15:10:54 UTC,36.9762267846,-122.094909651,Santa Cruz
1930,U.S.A.,Americas,North America,Albuquerque,New Mexico,Land based,Albuquerque,189.0,S,0.05,0.04,MED (Multi-effect Distillation),,STE (Submerged tube Evaporator),Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,Power Station,Presumed Offline,Stand-alone,Envirogenics,100.0,EPC,0.0,,"200,000 USD",0.0,2015-03-05 10:57:35 UTC,35.0844909,-106.6511367,Albuquerqu
1931,U.S.A.,Americas,North America,Walnut Creek,California,Land based,Walnut Creek,189.0,S,0.05,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Demonstration,,Dow Water & Process Solutions,Presumed Offline,Stand-alone,Amiantit Group,100.0,EPC,0.0,,"200,000 USD",0.0,2012-06-27 03:32:04 UTC,34.020278,-117.865278,Walnut Cre
1932,U.S.A.,Americas,North America,Pelican Point,Florida,Land based,Pelican Point,182.0,S,0.05,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,Pelican Point,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"190,000 USD",0.0,2018-04-27 08:42:23 UTC,28.075,-82.834444,Pelican Po
1933,U.S.A.,Americas,North America,Cassville,Wisconsin,Land based,Cassville,182.0,S,0.05,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,WI E & P,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"190,000 USD",0.0,2014-04-03 15:30:04 UTC,42.7144374,-90.9906836,Cassville
1934,U.S.A.,Americas,North America,Fort Pierce,Florida,Land based,Fort Pierce,182.0,S,0.05,0.04,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,Arocon,100.0,EPC,0.0,,"150,000 USD",0.0,2012-06-27 03:32:07 UTC,27.4467056,-80.3256056,Fort Pierc
1935,U.S.A.,Americas,North America,Oahu,Hawaii,Land based,Oahu,182.0,S,0.05,0.04,MSF (Multi-stage Flash),Flash,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,Electricity Company,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"190,000 USD",0.0,2014-04-03 15:29:58 UTC,21.479722,-157.977778,Oahu
1936,U.S.A.,Americas,North America,Oahu,Hawaii,Land based,Oahu,182.0,S,0.05,0.04,MSF (Multi-stage Flash),Flash,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,Electricity Company,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"190,000 USD",0.0,2014-04-03 15:29:58 UTC,21.479722,-157.977778,Oahu
1937,U.S.A.,Americas,North America,Roosevelt,Utah,Land based,Roosevelt,182.0,S,0.05,0.04,RO (Reverse Osmosis),,,Wastewater,Industry (TDS <10ppm),Oil & Gas,Asamera Oil,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"270,000 USD",0.0,2014-04-03 15:30:01 UTC,40.299167,-109.988611,Roosevelt
1938,U.S.A.,Americas,North America,Bonita Spring,Florida,Land based,Bonita Spring,181.0,S,0.05,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Presumed Offline,Stand-alone,Basic,100.0,EPC,0.0,,"190,000 USD",0.0,2012-06-27 03:32:06 UTC,26.339806,-81.7786972,Bonita Spr
1939,U.S.A.,Americas,North America,Los Angeles,California,Land based,Los Angeles,181.0,S,0.05,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"190,000 USD",0.0,2012-06-27 03:32:01 UTC,34.0522342,-118.2436849,Los Angele
1940,U.S.A.,Americas,North America,Phoenix,Arizona,Land based,Phoenix,181.0,S,0.05,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"190,000 USD",0.0,2012-06-27 03:31:56 UTC,33.4483771,-112.0740373,Phoenix
1941,U.S.A.,Americas,North America,North Dakota,North Dakota,Land based,North Dakota,180.0,S,0.05,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,Water Source,100.0,EPC,0.0,,"480,000 USD",0.0,2014-02-18 10:04:54 UTC,47.500278,-100.000556,North Dako
1942,U.S.A.,Americas,North America,"Newark Desalination Facility, 6833 Redeker Place, Newark, CA",California,Land based,Newark Desalination Facility Pilot Plant,178.0,S,0.05,0.04,RO (Reverse Osmosis),,,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,Alameda County Water District,Offline (Decommissioned),Stand-alone,H2O Innovation,100.0,EPC,0.0,,"55,050 USD",0.0,2012-06-27 03:33:16 UTC,37.5230964354,-122.026283741,Newark Des
1943,U.S.A.,Americas,North America,Fleming,Colorado,Land based,Fleming,174.0,S,0.05,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"180,000 USD",0.0,2012-06-27 03:32:05 UTC,40.6799914,-102.8393627,Fleming
1944,U.S.A.,Americas,North America,Irvine,California,Land based,Irvine,174.0,S,0.05,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,Shipley,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"180,000 USD",0.0,2012-06-27 03:32:01 UTC,33.6694649,-117.8231107,Irvine
1945,U.S.A.,Americas,North America,El Paso,Texas,Land based,El Paso,174.0,S,0.05,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,Phelps Dodge International,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"180,000 USD",0.0,2012-06-27 03:32:30 UTC,31.7587198,-106.4869314,El Paso
1946,U.S.A.,Americas,North America,Burbank,California,Land based,Burbank,170.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,City of Burbank,Presumed Offline,Stand-alone,Amiantit Group,100.0,EPC,0.0,,"180,000 USD",0.0,2012-06-27 03:31:59 UTC,34.1808392,-118.3089661,Burbank
1947,U.S.A.,Americas,North America,Oak Creek,Colorado,Land based,Oak Creek,170.0,S,0.04,0.04,MED (Multi-effect Distillation),,STE (Submerged tube Evaporator),Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,Envirogenics,100.0,EPC,0.0,,"460,000 USD",0.0,2017-07-17 13:44:46 UTC,40.2749806,-106.9583829,Oak Creek
1948,U.S.A.,Americas,North America,Groton,Connecticut,Land based,Groton,170.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,,0.0,EPC,0.0,,"180,000 USD",0.0,2012-06-27 03:32:05 UTC,41.3500984,-72.0784092,Groton
1949,U.S.A.,Americas,North America,Wynnewood,Oklahoma,Land based,Wynnewood Refining,170.0,S,0.04,0.04,RO (Reverse Osmosis),,,Pure water or tap water (TDS <500ppm),Industry (TDS <10ppm),Refining/Chemicals,,Online,,Xylem Inc.,100.0,EPC,0.0,,,0.0,2014-08-13 08:26:02 UTC,34.6434171,-97.1644656,Wynnewood
1950,U.S.A.,Americas,North America,Jacksonville,Florida,Land based,Jacksonville,170.0,S,0.04,0.04,MED (Multi-effect Distillation),,STE (Submerged tube Evaporator),Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,,Presumed Offline,Stand-alone,Envirogenics,100.0,EPC,0.0,,"180,000 USD",0.0,2014-04-03 15:30:03 UTC,30.3728751881,-81.7031248659,Jacksonvil
1951,U.S.A.,Americas,North America,Nokomis,Florida,Land based,Nokomis,170.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Presumed Offline,Stand-alone,NEPTUNE MICROFLOC,100.0,EPC,0.0,,"180,000 USD",0.0,2012-06-27 03:32:09 UTC,27.1192213,-82.4442629,Nokomis
1952,U.S.A.,Americas,North America,Connecticut,Connecticut,Land based,Conneticut,165.0,S,0.04,0.04,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,GdF Suez,100.0,EPC,0.0,,"140,000 USD",0.0,2012-06-27 03:32:05 UTC,41.6670439,-72.6664819,Conneticut
1953,U.S.A.,Americas,North America,Connecticut,Connecticut,Land based,Conneticut,164.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"170,000 USD",0.0,2012-06-27 03:32:05 UTC,41.6670439,-72.6664819,Conneticut
1954,U.S.A.,Americas,North America,Colusa,California,Land based,Colusa Generating Station,164.0,S,0.04,0.04,RO (Reverse Osmosis),,,Wastewater,Power stations (TDS <10ppm),Power,Pacific Gas and Electric Company,Online,,Aquatech International Corporation,100.0,EPC,0.0,,,0.0,2014-08-18 11:16:39 UTC,39.348873,-122.1968388,Colusa Gen
1955,U.S.A.,Americas,North America,Tracy,California,Land based,Tracy,164.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,Owens-Illinois,Presumed Offline,Stand-alone,Nitto Denko Corporation,100.0,EPC,0.0,,"170,000 USD",0.0,2012-06-27 03:32:04 UTC,37.7396513,-121.4252227,Tracy
1956,U.S.A.,Americas,North America,Triangle,Virginia,Land based,Triangle,163.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,National Institute of Environmental Health Sciences (NIEHS),Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"170,000 USD",0.0,2012-06-27 03:32:34 UTC,38.5467876,-77.3366491,Triangle
1957,U.S.A.,Americas,North America,Colorado,Colorado,Land based,Colorado,163.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,Electricity Company,Presumed Offline,Stand-alone,McCormack,100.0,EPC,0.0,,"170,000 USD",0.0,2014-04-03 15:30:02 UTC,39.0002698,-105.5008327,Colorado
1958,U.S.A.,Americas,North America,Canton,Massachusetts,Land based,Canton,163.0,S,0.04,0.04,RO (Reverse Osmosis),,,Pure water or tap water (TDS <500ppm),Industry (TDS <10ppm),,Copley,Presumed Online,Stand-alone,EMCO Group,100.0,EPC,0.0,,"120,000 USD",0.0,2012-06-27 03:32:17 UTC,42.1584324,-71.1447732,Canton
1959,U.S.A.,Americas,North America,Cincinnati,Ohio,Land based,Cincinnati,163.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,NEPTUNE MICROFLOC,100.0,EPC,0.0,,"170,000 USD",0.0,2012-06-27 03:32:23 UTC,39.1620036,-84.4568863,Cincinnati
1960,U.S.A.,Americas,North America,Perham,Minnesota,Land based,Perham,163.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Online,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"170,000 USD",0.0,2012-06-27 03:32:18 UTC,46.5944042,-95.5725415,Perham
1961,U.S.A.,Americas,North America,St. Paul,Minnesota,Land based,St. Paul,163.0,S,0.04,0.04,MED (Multi-effect Distillation),,STE (Submerged tube Evaporator),Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,,Presumed Offline,Stand-alone,Envirogenics,100.0,EPC,0.0,,"170,000 USD",0.0,2014-04-03 15:29:59 UTC,44.9444101,-93.0932742,St. Paul
1962,U.S.A.,Americas,North America,St. Paul,Minnesota,Land based,St. Paul,163.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,,0.0,EPC,0.0,,"170,000 USD",0.0,2012-06-27 03:32:18 UTC,44.9444101,-93.0932742,St. Paul
1963,U.S.A.,Americas,North America,Raytown,Missouri,Land based,Raytown,163.0,S,0.04,0.04,MED (Multi-effect Distillation),,STE (Submerged tube Evaporator),Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,,Presumed Offline,Stand-alone,Envirogenics,100.0,EPC,0.0,,"170,000 USD",0.0,2014-04-03 15:29:59 UTC,39.0086171,-94.4635638,Raytown
1964,U.S.A.,Americas,North America,Los Angeles,California,Land based,Los Angeles,163.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,Envirogenics,100.0,EPC,0.0,,"170,000 USD",0.0,2012-06-27 03:32:01 UTC,34.0522342,-118.2436849,Los Angele
1965,U.S.A.,Americas,North America,Allentown,Pennsylvania,Land based,Allentown,163.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,Bell,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"170,000 USD",0.0,2012-06-27 03:32:24 UTC,40.6084305,-75.4901833,Allentown
1966,U.S.A.,Americas,North America,Sibley,Mississippi,Land based,Sibley,163.0,S,0.04,0.04,MED (Multi-effect Distillation),,STE (Submerged tube Evaporator),Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,,Presumed Offline,Stand-alone,Envirogenics,100.0,EPC,0.0,,"170,000 USD",0.0,2014-04-03 15:29:59 UTC,31.3793359,-91.3987257,Sibley
1967,U.S.A.,Americas,North America,Bedford Park,Illinois,Land based,Bedford Park,163.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Online,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"170,000 USD",0.0,2014-08-11 09:07:17 UTC,41.762778,-87.8,Bedford Pa
1968,U.S.A.,Americas,North America,New Mexico,New Mexico,Land based,New Mexico,163.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,Envirogenics,100.0,EPC,0.0,,"170,000 USD",0.0,2012-06-27 03:32:21 UTC,34.500278,-106.000833,New Mexico
1969,U.S.A.,Americas,North America,Cupertino,California,Land based,Cupertino,162.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,Hewlett Packard,Presumed Offline,Stand-alone,Amiantit Group,100.0,EPC,0.0,,"170,000 USD",0.0,2012-06-27 03:32:00 UTC,37.3229978,-122.0321823,Cupertino
1970,U.S.A.,Americas,North America,Phoenix,Arizona,Land based,Phoenix,162.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"170,000 USD",0.0,2017-11-23 14:37:20 UTC,33.4483771,-112.0740373,Phoenix
1971,U.S.A.,Americas,North America,Riverview,Texas,Land based,Riverview,162.0,S,0.04,0.04,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Power stations (TDS <10ppm),Power,South Western PS,Presumed Online,Stand-alone,Graver Water Systems,100.0,EPC,0.0,,"140,000 USD",0.0,2017-11-21 17:17:26 UTC,27.866111,-82.326389,Riverview
1972,U.S.A.,Americas,North America,San Rafael,California,Land based,San Rafael,162.0,S,0.04,0.04,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,Fairchild Semiconductor Corporation,Presumed Offline,Stand-alone,Veolia,50.0,EPC,0.0,,"170,000 USD",0.0,2012-06-27 03:32:03 UTC,37.9735346,-122.5310874,San Rafael
1973,U.S.A.,Americas,North America,Hartford,Washington,Land based,Hartford,160.0,S,0.04,0.04,MED (Multi-effect Distillation),MVC (Mechanical Vapour Compression),,Wastewater,Industry (TDS <10ppm),,,Presumed Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"240,000 USD",0.0,2012-06-27 03:32:34 UTC,48.0220426,-122.0554092,Hartford
1974,U.S.A.,Americas,North America,Port Richey,Florida,Land based,Port Richey,160.0,S,0.04,0.04,MED (Multi-effect Distillation),MVC (Mechanical Vapour Compression),,Wastewater,Power stations (TDS <10ppm),Power,Pasco County,Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"240,000 USD",0.0,2014-04-03 15:29:57 UTC,28.2716755,-82.7195451,Port Riche
1975,U.S.A.,Americas,North America,Bellingham,Massachusetts,Land based,Bellingham,160.0,S,0.04,0.04,MED (Multi-effect Distillation),MVC (Mechanical Vapour Compression),,Wastewater,Industry (TDS <10ppm),,Westinghouse,Presumed Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"240,000 USD",0.0,2012-06-27 03:32:17 UTC,42.0867641,-71.4745055,Bellingham
1976,U.S.A.,Americas,North America,Los Banos,California,Land based,Los Banos,160.0,S,0.04,0.04,MED (Multi-effect Distillation),MVC (Mechanical Vapour Compression),,Wastewater,Industry (TDS <10ppm),,Bechtel,Presumed Online,Stand-alone,,0.0,EPC,0.0,,"240,000 USD",0.0,2012-06-27 03:32:01 UTC,37.0582786,-120.8499151,Los Banos
1977,U.S.A.,Americas,North America,New York,New York,Land based,New York,159.0,S,0.04,0.03,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,Factory,Presumed Offline,Stand-alone,EMCO Group,100.0,EPC,0.0,,"170,000 USD",0.0,2012-06-27 03:32:22 UTC,40.7142691,-74.0059729,New York
1978,U.S.A.,Americas,North America,Dunn,North Carolina,Land based,Dunn,159.0,S,0.04,0.03,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,Dyneteria,Presumed Offline,Stand-alone,EMCO Group,100.0,EPC,0.0,,"170,000 USD",0.0,2012-06-27 03:32:19 UTC,35.3062743,-78.6089028,Dunn
1979,U.S.A.,Americas,North America,New York,New York,Land based,New York,151.0,S,0.04,0.03,ED (Electrodialysis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Presumed Offline,Stand-alone,GdF Suez,100.0,EPC,0.0,,"160,000 USD",0.0,2012-06-27 03:32:22 UTC,40.7142691,-74.0059729,New York
1980,U.S.A.,Americas,North America,New York,New York,Land based,New York,151.0,S,0.04,0.03,RO (Reverse Osmosis),,,Brine or concentrated seawater (TDS >50000ppm),Power stations (TDS <10ppm),Power,"Sithe Energies, Inc.",Presumed Online,Stand-alone,Altus Capital Partners,100.0,EPC,0.0,,"500,000 USD",0.0,2014-04-03 15:30:00 UTC,40.7142691,-74.0059729,New York
1981,U.S.A.,Americas,North America,Rochester,Minnesota,Land based,Rochester,151.0,S,0.04,0.03,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"160,000 USD",0.0,2012-06-27 03:32:22 UTC,44.0216306,-92.4698992,Rochester
1982,U.S.A.,Americas,North America,Devon,Connecticut,Land based,Devon,151.0,S,0.04,0.03,MED (Multi-effect Distillation),,STE (Submerged tube Evaporator),Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,Power Station,Presumed Offline,Stand-alone,Envirogenics,100.0,EPC,0.0,,"160,000 USD",0.0,2014-04-03 15:29:56 UTC,41.2023193,-73.101775,Devon
1983,U.S.A.,Americas,North America,El Centro,California,Land based,El Centro,151.0,S,0.04,0.03,MED (Multi-effect Distillation),,STE (Submerged tube Evaporator),Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,,Presumed Offline,Stand-alone,Envirogenics,100.0,EPC,0.0,,"160,000 USD",0.0,2015-03-05 11:06:05 UTC,32.792,-115.5630514,El Centro
1984,U.S.A.,Americas,North America,El Monte,California,Land based,El Monte,151.0,S,0.04,0.03,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,Central Lab,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"160,000 USD",0.0,2012-06-27 03:32:00 UTC,34.068611,-118.0275,El Monte
